2025-09-22 21:54:22.433559, Frame:319, ClassID:0, Confidence:0.5764, BBox:(469,460,650,617)
2025-09-22 21:54:22.493685, Frame:320, ClassID:0, Confidence:0.2065, BBox:(445,479,666,598)
2025-09-22 21:54:22.553670, Frame:321, ClassID:0, Confidence:0.4346, BBox:(499,477,616,600)
2025-09-22 21:54:22.613633, Frame:322, ClassID:0, Confidence:0.3585, BBox:(514,474,548,603)
2025-09-22 21:54:22.673664, Frame:323, ClassID:0, Confidence:0.3145, BBox:(482,478,594,599)
2025-09-22 21:54:22.733674, Frame:324, ClassID:0, Confidence:0.2301, BBox:(408,484,679,593)
2025-09-22 21:54:22.793437, Frame:325, ClassID:0, Confidence:0.2462, BBox:(542,478,605,570)
2025-09-22 21:54:22.913676, Frame:327, ClassID:0, Confidence:0.2108, BBox:(534,488,594,542)
2025-09-22 21:54:23.093606, Frame:330, ClassID:2, Confidence:0.2472, BBox:(629,495,609,573)
2025-09-22 21:54:23.213896, Frame:332, ClassID:0, Confidence:0.2590, BBox:(785,463,688,614)
2025-09-22 21:54:23.333647, Frame:334, ClassID:2, Confidence:0.2052, BBox:(710,371,641,706)
2025-09-22 21:54:23.333691, Frame:334, ClassID:0, Confidence:0.2196, BBox:(677,462,779,615)
2025-09-22 21:54:23.573625, Frame:338, ClassID:0, Confidence:0.2053, BBox:(540,473,827,604)
2025-09-22 21:54:23.753647, Frame:341, ClassID:0, Confidence:0.2220, BBox:(715,458,766,620)
2025-09-22 21:54:24.413616, Frame:352, ClassID:0, Confidence:0.2083, BBox:(796,480,724,597)
2025-09-22 21:54:24.654426, Frame:356, ClassID:0, Confidence:0.2374, BBox:(772,467,769,601)
2025-09-22 21:54:24.654471, Frame:356, ClassID:0, Confidence:0.2468, BBox:(499,476,628,580)
2025-09-22 21:54:24.713644, Frame:357, ClassID:0, Confidence:0.2669, BBox:(460,495,644,559)
2025-09-22 21:54:24.773569, Frame:358, ClassID:0, Confidence:0.3030, BBox:(472,481,590,562)
2025-09-22 21:54:24.833626, Frame:359, ClassID:0, Confidence:0.2017, BBox:(714,759,589,300)
2025-09-22 21:54:24.833670, Frame:359, ClassID:0, Confidence:0.3805, BBox:(459,474,646,603)
2025-09-22 21:54:24.893525, Frame:360, ClassID:0, Confidence:0.4006, BBox:(460,476,618,589)
2025-09-22 21:54:24.954493, Frame:361, ClassID:0, Confidence:0.4125, BBox:(479,476,592,600)
2025-09-22 21:54:25.013670, Frame:362, ClassID:0, Confidence:0.3923, BBox:(475,472,628,605)
2025-09-22 21:54:25.073395, Frame:363, ClassID:0, Confidence:0.3387, BBox:(487,474,610,588)
2025-09-22 21:54:25.133612, Frame:364, ClassID:0, Confidence:0.4002, BBox:(479,471,618,606)
2025-09-22 21:54:25.193655, Frame:365, ClassID:0, Confidence:0.3197, BBox:(475,476,629,601)
2025-09-22 21:54:25.254327, Frame:366, ClassID:0, Confidence:0.3962, BBox:(434,480,626,597)
2025-09-22 21:54:25.313649, Frame:367, ClassID:0, Confidence:0.4017, BBox:(506,475,599,602)
2025-09-22 21:54:25.373587, Frame:368, ClassID:0, Confidence:0.2173, BBox:(477,476,584,601)
2025-09-22 21:54:25.433739, Frame:369, ClassID:0, Confidence:0.3165, BBox:(525,489,516,534)
2025-09-22 21:54:25.493598, Frame:370, ClassID:0, Confidence:0.3062, BBox:(507,474,597,603)
2025-09-22 21:54:25.613645, Frame:372, ClassID:0, Confidence:0.2462, BBox:(461,493,723,582)
2025-09-22 21:54:25.673597, Frame:373, ClassID:0, Confidence:0.2761, BBox:(437,483,746,594)
2025-09-22 21:54:25.733725, Frame:374, ClassID:0, Confidence:0.2118, BBox:(531,487,660,577)
2025-09-22 21:54:25.853644, Frame:376, ClassID:0, Confidence:0.2473, BBox:(815,519,660,558)
2025-09-22 21:54:26.333641, Frame:384, ClassID:0, Confidence:0.3084, BBox:(443,471,897,606)
2025-09-22 21:54:26.453537, Frame:386, ClassID:0, Confidence:0.3168, BBox:(532,463,886,614)
2025-09-22 21:54:26.513627, Frame:387, ClassID:0, Confidence:0.5086, BBox:(506,474,712,603)
2025-09-22 21:54:26.573548, Frame:388, ClassID:0, Confidence:0.2098, BBox:(968,310,842,767)
2025-09-22 21:54:26.573592, Frame:388, ClassID:0, Confidence:0.3916, BBox:(512,479,718,598)
2025-09-22 21:54:26.633683, Frame:389, ClassID:0, Confidence:0.5285, BBox:(490,473,721,604)
2025-09-22 21:54:26.693617, Frame:390, ClassID:0, Confidence:0.4688, BBox:(613,468,632,609)
2025-09-22 21:54:26.753419, Frame:391, ClassID:0, Confidence:0.2230, BBox:(998,458,774,619)
2025-09-22 21:54:26.753465, Frame:391, ClassID:0, Confidence:0.4962, BBox:(487,475,708,602)
2025-09-22 21:54:26.809602, Frame:392, ClassID:0, Confidence:0.4857, BBox:(477,473,758,604)
2025-09-22 21:54:26.869679, Frame:393, ClassID:0, Confidence:0.4169, BBox:(443,474,793,603)
2025-09-22 21:54:26.929641, Frame:394, ClassID:0, Confidence:0.2867, BBox:(463,478,722,578)
2025-09-22 21:54:26.989453, Frame:395, ClassID:0, Confidence:0.3784, BBox:(508,482,704,595)
2025-09-22 21:54:27.049622, Frame:396, ClassID:0, Confidence:0.4394, BBox:(540,492,604,585)
2025-09-22 21:54:27.109646, Frame:397, ClassID:0, Confidence:0.3434, BBox:(475,476,694,601)
2025-09-22 21:54:27.169601, Frame:398, ClassID:0, Confidence:0.2645, BBox:(1033,342,669,731)
2025-09-22 21:54:27.169647, Frame:398, ClassID:0, Confidence:0.5173, BBox:(519,488,669,589)
2025-09-22 21:54:27.229812, Frame:399, ClassID:0, Confidence:0.5188, BBox:(516,473,734,604)
2025-09-22 21:54:27.289410, Frame:400, ClassID:0, Confidence:0.5195, BBox:(495,467,759,610)
2025-09-22 21:54:27.349623, Frame:401, ClassID:0, Confidence:0.4158, BBox:(474,479,738,598)
